subject,condition,spot,recall,recognition,isc_ind2rest
sub014,50nd,commercial_meta_quest_2_30s,0.0,0.0,0.7032242103298001
sub014,50nd,commercial_milk_30s,0.0,1.0,0.5548566734320706
sub014,50wd,commercial_progressive_30s,0.0,1.0,0.2517144088366425
sub014,50wd,commercial_publix_30s,0.0,1.0,-0.009609340874392169
sub014,50wd,commercial_puma_30s,0.0,0.0,0.624107227746404
sub014,50wd,commercial_starbucks_30s,1.0,1.0,0.7531740346810434
sub014,50wd,commercial_under_armour_30s,0.0,1.0,-0.10443741433227606
sub014,50wd,health_alcohol_30s,0.0,1.0,-0.0803528796877489
sub014,100,health_alzheimers_30s,0.0,0.0,-0.24356408700586804
sub014,100,health_covid_vaccine_30s,1.0,1.0,0.19474061993688788
sub014,100,health_diet_30s,1.0,1.0,0.8018774811130254
sub014,100,health_drunk_driving_30s,1.0,1.0,0.6682263487162114
sub014,50nd,health_fitness_30s,0.0,0.0,-0.63603111504108
sub014,50nd,health_kidney_30s,0.0,1.0,0.591967789226844
sub014,50nd,health_mantherapy_30s,0.0,0.0,-0.724333920305273
sub014,50nd,health_prediabetes_30s,0.0,0.0,0.5170047933656403
sub014,50wd,health_stroke_30s,0.0,1.0,0.5373167991634489
sub014,50wd,health_vaping_30s,0.0,1.0,0.1660986076010594
sub014,50wd,health_weight_30s,0.0,1.0,0.34777571197712825
sub015,50wd,commercial_aribnb_30s,0.0,1.0,0.2597603404680149
sub015,50nd,commercial_att_30s,0.0,1.0,0.6450772564743285
sub015,50wd,commercial_carscom_30s,1.0,1.0,0.6570709820431239
sub015,50wd,commercial_cookies_30s,0.0,0.0,-0.27623820133200544
sub015,50wd,commercial_dominos_30s,0.0,1.0,0.44840927933561325
sub015,50wd,commercial_doritos_30s,0.0,1.0,0.4356576290845538
sub015,50wd,commercial_expedia_30s,0.0,0.0,0.2353225632819158
sub015,100,commercial_google_pixel_30s,0.0,1.0,0.6646600297841602
sub015,100,commercial_hr_block_30s,0.0,1.0,0.8111065071621495
sub015,100,commercial_jersey_mikes_30s,1.0,1.0,0.7605238580619261
sub015,100,commercial_lego_30s,0.0,1.0,0.5356862275062826
sub015,100,commercial_meta_quest_2_30s,0.0,1.0,0.7962657901458633
sub015,100,commercial_milk_30s,0.0,1.0,0.4857648201597672
sub015,50nd,commercial_progressive_30s,0.0,1.0,0.5464250227085882
sub015,50nd,commercial_publix_30s,1.0,1.0,0.2899508630430306
sub015,50nd,commercial_puma_30s,1.0,1.0,0.46276814884383516
sub015,50nd,commercial_starbucks_30s,0.0,1.0,0.7384450111604127
sub015,50nd,commercial_under_armour_30s,1.0,0.0,-0.05501448602877224
sub015,50nd,health_alcohol_30s,1.0,1.0,-0.5172288633098298
sub015,50wd,health_alzheimers_30s,1.0,1.0,0.5334194582665363
sub015,50wd,health_covid_vaccine_30s,0.0,1.0,0.5613526739751715
sub015,50wd,health_diet_30s,0.0,1.0,-0.2539532063477508
sub015,50wd,health_drunk_driving_30s,0.0,1.0,0.24946001179049274
sub015,100,health_fitness_30s,0.0,1.0,0.31961261661859947
sub015,100,health_kidney_30s,0.0,1.0,0.8582247409155414
sub015,100,health_mantherapy_30s,0.0,1.0,0.13712133642507038
sub015,100,health_prediabetes_30s,0.0,0.0,0.6982822383419147
sub015,50nd,health_stroke_30s,0.0,0.0,0.5310572525591877
sub015,50nd,health_vaping_30s,1.0,1.0,-0.08638824256230283
sub015,50nd,health_weight_30s,0.0,1.0,0.10220524794857641
sub016,50wd,commercial_aribnb_30s,0.0,1.0,0.6155838325012206
sub016,100,commercial_att_30s,0.0,1.0,0.5028079297444805
sub016,50wd,commercial_carscom_30s,0.0,1.0,0.5250895942810526
sub016,50wd,commercial_cookies_30s,0.0,0.0,0.516461836162627
sub016,50wd,commercial_dominos_30s,0.0,0.0,0.2800814278752419
sub016,50wd,commercial_doritos_30s,0.0,1.0,0.5136498102089436
sub016,50wd,commercial_expedia_30s,0.0,1.0,0.37087292935141686
sub016,50nd,commercial_google_pixel_30s,0.0,1.0,0.7561300341356026
sub016,50nd,commercial_hr_block_30s,0.0,1.0,0.5348846205956669
sub016,50nd,commercial_jersey_mikes_30s,0.0,1.0,0.40218688017903426
sub016,50nd,commercial_lego_30s,0.0,0.0,0.5105119144494761
sub016,50nd,commercial_meta_quest_2_30s,0.0,1.0,0.13684305078440995
sub016,50nd,commercial_milk_30s,1.0,0.0,0.2718350766693659
sub016,100,commercial_progressive_30s,0.0,1.0,0.4013865809460071
sub016,100,commercial_publix_30s,0.0,1.0,0.4646656816343234
sub016,100,commercial_puma_30s,1.0,1.0,0.3709571312160959
sub016,100,commercial_starbucks_30s,1.0,1.0,0.6508880376048072
sub016,100,commercial_under_armour_30s,0.0,0.0,0.20530602749587104
sub016,100,health_alcohol_30s,1.0,1.0,0.25559849105688365
sub016,50wd,health_alzheimers_30s,0.0,1.0,0.22673838008009087
sub016,50wd,health_covid_vaccine_30s,0.0,0.0,0.2579981131235421
sub016,50wd,health_diet_30s,0.0,1.0,-0.025818098941051092
sub016,50wd,health_drunk_driving_30s,0.0,1.0,0.5081804561225174
sub016,50nd,health_fitness_30s,0.0,0.0,-0.32381890378049555
sub016,50nd,health_kidney_30s,0.0,1.0,0.09797981432998804
sub016,50nd,health_mantherapy_30s,0.0,1.0,0.13702708798064475
sub016,50nd,health_prediabetes_30s,1.0,0.0,0.5930037659125558
sub016,100,health_stroke_30s,0.0,1.0,0.06442524596312499
sub016,100,health_vaping_30s,0.0,1.0,0.6618611437167582
sub016,100,health_weight_30s,0.0,1.0,-0.0722686247997245
sub017,50nd,commercial_aribnb_30s,1.0,1.0,0.5348618141519573
sub017,50wd,commercial_att_30s,0.0,0.0,0.035771735536471574
sub017,50nd,commercial_carscom_30s,1.0,1.0,0.27273963823132497
sub017,50nd,commercial_cookies_30s,0.0,1.0,0.5625452875290626
sub017,50nd,commercial_dominos_30s,0.0,1.0,0.16272538314624505
sub017,50nd,commercial_doritos_30s,0.0,1.0,0.867786142696646
sub017,50nd,commercial_expedia_30s,0.0,0.0,0.24022580451927944
sub017,100,commercial_google_pixel_30s,0.0,1.0,0.6052065283648753
sub017,100,commercial_hr_block_30s,0.0,1.0,0.3828685097745622
sub017,100,commercial_jersey_mikes_30s,1.0,1.0,0.6944837655568776
sub017,100,commercial_lego_30s,0.0,0.0,-0.24560797110702104
sub017,100,commercial_meta_quest_2_30s,0.0,1.0,0.46550911706961146
sub017,100,commercial_milk_30s,1.0,1.0,0.669427741774815
sub017,50wd,commercial_progressive_30s,1.0,1.0,0.2882189880741534
sub017,50wd,commercial_publix_30s,0.0,0.0,0.4855196976008437
sub017,50wd,commercial_puma_30s,0.0,1.0,0.37485403262562744
sub017,50wd,commercial_starbucks_30s,0.0,0.0,0.3675811382567724
sub017,50wd,commercial_under_armour_30s,0.0,0.0,-0.002079948615862498
sub017,50wd,health_alcohol_30s,1.0,1.0,0.442062341553604
sub017,50nd,health_alzheimers_30s,1.0,1.0,0.5315747808737973
sub017,50nd,health_covid_vaccine_30s,0.0,1.0,0.328999287062023
sub017,50nd,health_diet_30s,0.0,1.0,0.6078132183694133
sub017,50nd,health_drunk_driving_30s,1.0,1.0,0.6026210623355345
sub017,100,health_fitness_30s,0.0,0.0,0.09482839083997203
sub017,100,health_kidney_30s,0.0,1.0,0.8120750959363794
sub017,100,health_mantherapy_30s,0.0,1.0,0.5798873134597322
sub017,100,health_prediabetes_30s,0.0,1.0,0.829416582893526
sub017,50wd,health_stroke_30s,0.0,0.0,0.013212777993285466
sub017,50wd,health_vaping_30s,0.0,1.0,0.10819649303052604
sub017,50wd,health_weight_30s,0.0,1.0,0.47769772530730314
sub018,50nd,commercial_aribnb_30s,1.0,1.0,0.5398910850005619
sub018,100,commercial_att_30s,0.0,1.0,0.5809888459997535
sub018,50nd,commercial_carscom_30s,0.0,0.0,0.2335545504052663
sub018,50nd,commercial_cookies_30s,0.0,1.0,0.4511294185092635
sub018,50nd,commercial_dominos_30s,0.0,1.0,0.43705625794541814
sub018,50nd,commercial_doritos_30s,0.0,1.0,0.7282000174168349
sub018,50nd,commercial_expedia_30s,1.0,1.0,0.27140361999136386
sub018,50wd,commercial_google_pixel_30s,0.0,1.0,0.6640336433975624
sub018,50wd,commercial_hr_block_30s,0.0,1.0,0.6710631319434444
sub018,50wd,commercial_jersey_mikes_30s,1.0,1.0,0.7648525965208105
sub018,50wd,commercial_lego_30s,1.0,1.0,0.6027772428312222
sub018,50wd,commercial_meta_quest_2_30s,0.0,1.0,0.5955370748900226
sub018,50wd,commercial_milk_30s,0.0,1.0,0.4523726734422392
sub018,100,commercial_progressive_30s,0.0,1.0,0.3163056675305813
sub018,100,commercial_publix_30s,0.0,1.0,0.36967807009487874
sub018,100,commercial_puma_30s,1.0,1.0,0.2436575975157301
sub018,100,commercial_starbucks_30s,0.0,1.0,0.313691134997254
sub018,100,commercial_under_armour_30s,0.0,1.0,0.5289119140117743
sub018,100,health_alcohol_30s,1.0,1.0,0.34983301169206793
sub018,50nd,health_alzheimers_30s,1.0,1.0,0.1791994050348665
sub018,50nd,health_covid_vaccine_30s,0.0,1.0,0.4845087462246861
sub018,50nd,health_diet_30s,0.0,1.0,0.6038572483238828
sub018,50nd,health_drunk_driving_30s,0.0,1.0,0.2686956120315762
sub018,50wd,health_fitness_30s,0.0,1.0,-0.005652715924549846
sub018,50wd,health_kidney_30s,1.0,1.0,0.6807027936610799
sub018,50wd,health_mantherapy_30s,1.0,1.0,0.4179477330938658
sub018,50wd,health_prediabetes_30s,0.0,1.0,0.3079392290469579
sub018,100,health_stroke_30s,0.0,0.0,0.5391843182852282
sub018,100,health_vaping_30s,0.0,1.0,0.4226147787440797
sub018,100,health_weight_30s,1.0,1.0,0.6118198100532437
sub019,100,commercial_aribnb_30s,1.0,1.0,0.8948281483322207
sub019,50nd,commercial_att_30s,0.0,0.0,0.5501627619436913
sub019,100,commercial_carscom_30s,1.0,1.0,0.7636540336551095
sub019,100,commercial_cookies_30s,0.0,0.0,0.7370543870389774
sub019,100,commercial_dominos_30s,0.0,1.0,0.6800559921178364
sub019,100,commercial_doritos_30s,0.0,1.0,0.9284310450653009
sub019,100,commercial_expedia_30s,0.0,0.0,0.5480426199475423
sub019,50wd,commercial_google_pixel_30s,0.0,0.0,0.36624303358255544
sub019,50wd,commercial_hr_block_30s,0.0,1.0,0.6275421712315392
sub019,50wd,commercial_jersey_mikes_30s,1.0,1.0,0.5193062370335672
sub019,50wd,commercial_lego_30s,1.0,1.0,0.8073048103127916
sub019,50wd,commercial_meta_quest_2_30s,0.0,1.0,0.518845192441134
sub019,50wd,commercial_milk_30s,0.0,0.0,0.28222878423577136
sub019,50nd,commercial_progressive_30s,1.0,1.0,0.567929808916252
sub019,50nd,commercial_publix_30s,0.0,1.0,0.8642714790265177
sub019,50nd,commercial_puma_30s,1.0,1.0,0.6645909644348191
sub019,50nd,commercial_starbucks_30s,1.0,1.0,0.8696811719545474
sub019,50nd,commercial_under_armour_30s,0.0,1.0,0.45369267255188617
sub019,50nd,health_alcohol_30s,1.0,1.0,0.6219596032813793
sub019,100,health_alzheimers_30s,1.0,0.0,0.5228958910707183
sub019,100,health_covid_vaccine_30s,1.0,1.0,0.5174925487801909
sub019,100,health_diet_30s,1.0,1.0,0.6751669765681297
sub019,100,health_drunk_driving_30s,1.0,1.0,0.8100941818488852
sub019,50wd,health_fitness_30s,0.0,1.0,0.3580835029030005
sub019,50wd,health_kidney_30s,0.0,1.0,0.6479533141449282
sub019,50wd,health_mantherapy_30s,0.0,1.0,0.38519133948128387
sub019,50wd,health_prediabetes_30s,0.0,1.0,0.7935594488398618
sub019,50nd,health_stroke_30s,1.0,1.0,0.7292364897080343
sub019,50nd,health_vaping_30s,0.0,1.0,0.8133747861114642
sub019,50nd,health_weight_30s,0.0,1.0,0.6675798243534063
sub020,100,commercial_aribnb_30s,1.0,0.0,0.7600332476704318
sub020,50wd,commercial_att_30s,0.0,0.0,0.3266136870998925
sub020,100,commercial_carscom_30s,1.0,1.0,0.5712445068409919
sub020,100,commercial_cookies_30s,0.0,1.0,0.8065647609378706
sub020,100,commercial_dominos_30s,0.0,1.0,0.546053657062569
sub020,100,commercial_doritos_30s,0.0,1.0,0.8397484515819501
sub020,100,commercial_expedia_30s,0.0,1.0,0.4376346445329973
sub020,50nd,commercial_google_pixel_30s,0.0,1.0,0.822945610208825
sub020,50nd,commercial_hr_block_30s,1.0,1.0,0.5895949201519657
sub020,50nd,commercial_jersey_mikes_30s,0.0,1.0,0.5669077496346908
sub020,50nd,commercial_lego_30s,0.0,0.0,0.726840704501714
sub020,50nd,commercial_meta_quest_2_30s,0.0,1.0,0.6361216659105535
sub020,50nd,commercial_milk_30s,0.0,0.0,0.8021755390975325
sub020,50wd,commercial_progressive_30s,0.0,1.0,0.3109429906040797
sub020,50wd,commercial_publix_30s,0.0,1.0,0.13167446798583332
sub020,50wd,commercial_puma_30s,0.0,0.0,0.4196524347170981
sub020,50wd,commercial_starbucks_30s,0.0,1.0,0.7608984290823191
sub020,50wd,commercial_under_armour_30s,0.0,1.0,0.526099413657896
sub020,50wd,health_alcohol_30s,1.0,1.0,0.3186578863230285
sub020,100,health_alzheimers_30s,0.0,1.0,0.6153757337287349
sub020,100,health_covid_vaccine_30s,0.0,1.0,0.14316660463677214
sub020,100,health_diet_30s,0.0,1.0,0.8739316603632965
sub020,100,health_drunk_driving_30s,1.0,1.0,0.8437818849411174
sub020,50nd,health_fitness_30s,0.0,1.0,-0.04862940018555832
sub020,50nd,health_kidney_30s,0.0,0.0,0.7928745449391532
sub020,50nd,health_mantherapy_30s,0.0,1.0,0.7323634067470224
sub020,50nd,health_prediabetes_30s,0.0,1.0,0.5267239994117598
sub020,50wd,health_stroke_30s,0.0,0.0,0.5408450985846783
sub020,50wd,health_vaping_30s,1.0,0.0,0.6996434448797927
sub020,50wd,health_weight_30s,0.0,0.0,0.09353556370782236
sub021,50wd,commercial_aribnb_30s,1.0,1.0,0.04798979474478722
sub021,50nd,commercial_att_30s,0.0,1.0,0.5045764232432498
sub021,50wd,commercial_carscom_30s,0.0,1.0,0.5262374026370926
sub021,50wd,commercial_cookies_30s,0.0,1.0,0.7037969102362789
sub021,50wd,commercial_dominos_30s,0.0,1.0,0.47831108572971365
sub021,50wd,commercial_doritos_30s,0.0,1.0,0.8217846711881561
sub021,50wd,commercial_expedia_30s,0.0,0.0,0.4807953646573166
sub021,100,commercial_google_pixel_30s,0.0,1.0,0.8461276811305187
sub021,100,commercial_hr_block_30s,0.0,1.0,0.6301646273099967
sub021,100,commercial_jersey_mikes_30s,1.0,1.0,-0.14289937033459205
sub021,100,commercial_lego_30s,0.0,1.0,0.7585712818333813
sub021,100,commercial_meta_quest_2_30s,0.0,1.0,0.6150223417594052
sub021,100,commercial_milk_30s,1.0,1.0,0.872099463371666
sub021,50nd,commercial_progressive_30s,0.0,1.0,0.6390388948475361
sub021,50nd,commercial_publix_30s,0.0,1.0,0.6869154557641931
sub021,50nd,commercial_puma_30s,0.0,1.0,0.3586561445557536
sub021,50nd,commercial_starbucks_30s,0.0,1.0,0.4051080109346282
sub021,50nd,commercial_under_armour_30s,0.0,1.0,0.5074587879498624
sub021,50nd,health_alcohol_30s,1.0,1.0,0.23210712579000553
sub021,50wd,health_alzheimers_30s,0.0,0.0,0.20459315213028684
sub021,50wd,health_covid_vaccine_30s,1.0,1.0,0.28106536902035595
sub021,50wd,health_diet_30s,1.0,1.0,0.5988344166900961
sub021,50wd,health_drunk_driving_30s,1.0,1.0,0.4311947051525284
sub021,100,health_fitness_30s,0.0,1.0,-0.05156981222089191
sub021,100,health_kidney_30s,1.0,1.0,0.8459976430347943
sub021,100,health_mantherapy_30s,1.0,1.0,0.22592593570683064
sub021,100,health_prediabetes_30s,0.0,1.0,0.5783178752315398
sub021,50nd,health_stroke_30s,0.0,1.0,0.5819024879644142
sub021,50nd,health_vaping_30s,0.0,1.0,0.1496364501220761
sub021,50nd,health_weight_30s,1.0,1.0,0.6182360400797775
sub022,50wd,commercial_aribnb_30s,0.0,1.0,0.7706595342694629
sub022,100,commercial_att_30s,0.0,1.0,0.6336075579850334
sub022,50wd,commercial_carscom_30s,0.0,0.0,0.7924110474948283
sub022,50wd,commercial_cookies_30s,0.0,1.0,0.8661822557144907
sub022,50wd,commercial_dominos_30s,0.0,1.0,0.11576617624044078
sub022,50wd,commercial_doritos_30s,0.0,1.0,0.6703476211723154
sub022,50wd,commercial_expedia_30s,0.0,1.0,0.436922712812259
sub022,50nd,commercial_google_pixel_30s,0.0,1.0,0.6907433627337474
sub022,50nd,commercial_hr_block_30s,0.0,1.0,0.09545024091868247
sub022,50nd,commercial_jersey_mikes_30s,1.0,1.0,0.5487360339168842
sub022,50nd,commercial_lego_30s,1.0,1.0,0.8349781634700274
sub022,50nd,commercial_meta_quest_2_30s,0.0,1.0,0.5331360689836244
sub022,50nd,commercial_milk_30s,0.0,0.0,0.8773155918067991
sub022,100,commercial_progressive_30s,0.0,1.0,0.8232416472025926
sub022,100,commercial_publix_30s,0.0,1.0,0.8606999007758932
sub022,100,commercial_puma_30s,0.0,1.0,0.6435793841955585
sub022,100,commercial_starbucks_30s,0.0,1.0,0.4149070296865215
sub022,100,commercial_under_armour_30s,0.0,1.0,0.8083478647977446
sub022,100,health_alcohol_30s,1.0,1.0,0.46410516436992383
sub022,50wd,health_alzheimers_30s,0.0,1.0,0.4925961933696156
sub022,50wd,health_covid_vaccine_30s,0.0,1.0,0.6770697813440784
sub022,50wd,health_diet_30s,0.0,1.0,0.19512061163025352
sub022,50wd,health_drunk_driving_30s,0.0,0.0,0.08037169390722261
sub022,50nd,health_fitness_30s,0.0,1.0,0.20122957425610682
sub022,50nd,health_kidney_30s,1.0,1.0,0.7788065346961094
sub022,50nd,health_mantherapy_30s,1.0,1.0,0.7359548311387701
sub022,50nd,health_prediabetes_30s,0.0,1.0,0.6475879240463808
sub022,100,health_stroke_30s,0.0,1.0,0.6206734898377618
sub022,100,health_vaping_30s,1.0,1.0,0.8918512127823189
sub022,100,health_weight_30s,0.0,1.0,0.6817776795094245
sub023,50nd,commercial_aribnb_30s,1.0,1.0,0.6871803232258403
sub023,50wd,commercial_att_30s,1.0,1.0,0.18080544491622857
sub023,50nd,commercial_carscom_30s,0.0,1.0,0.29444469344228474
sub023,50nd,commercial_cookies_30s,0.0,1.0,0.5432985285873396
sub023,50nd,commercial_dominos_30s,1.0,1.0,0.028263498133164772
sub023,50nd,commercial_doritos_30s,0.0,1.0,0.7449092936885016
sub023,50nd,commercial_expedia_30s,1.0,1.0,0.5179153788403394
sub023,100,commercial_google_pixel_30s,0.0,1.0,0.8354891708887133
sub023,100,commercial_hr_block_30s,0.0,1.0,0.6618623356806512
sub023,100,commercial_jersey_mikes_30s,0.0,1.0,0.523212195061756
sub023,100,commercial_lego_30s,1.0,1.0,0.05696731896661473
sub023,100,commercial_meta_quest_2_30s,1.0,1.0,0.6502783375154209
sub023,100,commercial_milk_30s,1.0,1.0,0.6555976320061898
sub023,50wd,commercial_progressive_30s,0.0,1.0,0.35254673915346024
sub023,50wd,commercial_publix_30s,0.0,0.0,0.38872346090240945
sub023,50wd,commercial_puma_30s,0.0,1.0,0.29958586240372254
sub023,50wd,commercial_starbucks_30s,0.0,0.0,0.026080689256818983
sub023,50wd,commercial_under_armour_30s,0.0,0.0,0.1187281520152115
sub023,50wd,health_alcohol_30s,0.0,1.0,0.187408175667851
sub023,50nd,health_alzheimers_30s,0.0,0.0,0.2652916884241807
sub023,50nd,health_covid_vaccine_30s,1.0,1.0,-0.3086565745192589
sub023,50nd,health_diet_30s,0.0,0.0,0.6120504562104199
sub023,50nd,health_drunk_driving_30s,0.0,1.0,0.5720383000436652
sub023,100,health_fitness_30s,1.0,1.0,0.07573529669268698
sub023,100,health_kidney_30s,1.0,1.0,0.6885760960980839
sub023,100,health_mantherapy_30s,0.0,1.0,0.05691414855843803
sub023,100,health_prediabetes_30s,0.0,1.0,0.6952272532519173
sub023,50wd,health_stroke_30s,0.0,0.0,0.6414556642656529
sub023,50wd,health_vaping_30s,0.0,0.0,0.14898986221295632
sub023,50wd,health_weight_30s,0.0,0.0,0.699914442981873
sub024,50nd,commercial_aribnb_30s,1.0,1.0,0.41266039914035674
sub024,100,commercial_att_30s,0.0,1.0,0.7508011712274679
sub024,50nd,commercial_carscom_30s,0.0,1.0,0.19264238367435588
sub024,50nd,commercial_cookies_30s,0.0,1.0,0.1763181801917992
sub024,50nd,commercial_dominos_30s,0.0,1.0,0.4096754479863397
sub024,50nd,commercial_doritos_30s,1.0,1.0,0.8478680775328855
sub024,50nd,commercial_expedia_30s,0.0,0.0,0.4566776619102939
sub024,50wd,commercial_google_pixel_30s,0.0,0.0,0.5766279972480182
sub024,50wd,commercial_hr_block_30s,0.0,0.0,0.47216906938572906
sub024,50wd,commercial_jersey_mikes_30s,0.0,1.0,0.5889704694851948
sub024,50wd,commercial_lego_30s,1.0,1.0,0.8453053055161917
sub024,50wd,commercial_meta_quest_2_30s,0.0,0.0,0.6727760899757553
sub024,50wd,commercial_milk_30s,1.0,1.0,0.8070135868957083
sub024,100,commercial_progressive_30s,0.0,1.0,0.7827900012888803
sub024,100,commercial_publix_30s,0.0,1.0,0.7894901283542447
sub024,100,commercial_puma_30s,0.0,0.0,0.30650349693316126
sub024,100,commercial_starbucks_30s,0.0,0.0,0.8436496020717503
sub024,100,commercial_under_armour_30s,1.0,1.0,0.6883701145094243
sub024,100,health_alcohol_30s,0.0,1.0,0.30629995528518583
sub024,50nd,health_alzheimers_30s,0.0,1.0,0.618679861514338
sub024,50nd,health_covid_vaccine_30s,1.0,1.0,0.5759007976317447
sub024,50nd,health_diet_30s,0.0,1.0,0.6472086916288662
sub024,50nd,health_drunk_driving_30s,0.0,1.0,0.7253911586886393
sub024,50wd,health_fitness_30s,0.0,0.0,-0.09822172469166598
sub024,50wd,health_kidney_30s,0.0,1.0,0.5311679650281124
sub024,50wd,health_mantherapy_30s,1.0,1.0,0.6102929848466525
sub024,50wd,health_prediabetes_30s,0.0,1.0,-0.05271869069612239
sub024,100,health_stroke_30s,0.0,1.0,0.8296540060977755
sub024,100,health_vaping_30s,1.0,1.0,0.8317835023566004
sub024,100,health_weight_30s,0.0,1.0,0.5999699310058667
sub025,100,commercial_aribnb_30s,0.0,1.0,0.8234397850230152
sub025,50nd,commercial_att_30s,0.0,0.0,0.8486711508358094
sub025,100,commercial_carscom_30s,0.0,1.0,0.6813143301126705
sub025,100,commercial_cookies_30s,0.0,1.0,0.779492982426019
sub025,100,commercial_dominos_30s,1.0,1.0,0.6148244252012188
sub025,100,commercial_doritos_30s,1.0,1.0,0.8531079859466146
sub025,100,commercial_expedia_30s,0.0,1.0,0.7081033746651959
sub025,50wd,commercial_google_pixel_30s,0.0,0.0,0.3440007622208681
sub025,50wd,commercial_hr_block_30s,0.0,1.0,0.2890003165577279
sub025,50wd,commercial_jersey_mikes_30s,0.0,1.0,0.8414936784789329
sub025,50wd,commercial_lego_30s,0.0,1.0,0.6431079844773777
sub025,50wd,commercial_meta_quest_2_30s,0.0,1.0,0.3078612119996777
sub025,50wd,commercial_milk_30s,0.0,0.0,0.7224060021191856
sub025,50nd,commercial_progressive_30s,0.0,1.0,0.19653402355294286
sub025,50nd,commercial_publix_30s,0.0,1.0,0.41965887362160653
sub025,50nd,commercial_puma_30s,0.0,1.0,0.34868576978995025
sub025,50nd,commercial_starbucks_30s,0.0,1.0,0.32960408781225636
sub025,50nd,commercial_under_armour_30s,0.0,0.0,0.4082483838954245
sub025,50nd,health_alcohol_30s,1.0,1.0,0.1383825449863506
sub025,100,health_alzheimers_30s,1.0,1.0,0.7866518781569223
sub025,100,health_covid_vaccine_30s,0.0,1.0,0.4988440249397878
sub025,100,health_diet_30s,0.0,1.0,0.49836554277927747
sub025,100,health_drunk_driving_30s,1.0,1.0,0.7248633173218049
sub025,50wd,health_fitness_30s,0.0,0.0,-0.36524594815780953
sub025,50wd,health_kidney_30s,0.0,0.0,0.12072216324308699
sub025,50wd,health_mantherapy_30s,0.0,1.0,0.039392035259154266
sub025,50wd,health_prediabetes_30s,1.0,1.0,0.48106928962652223
sub025,50nd,health_stroke_30s,0.0,1.0,0.5452782034368995
sub025,50nd,health_vaping_30s,0.0,0.0,0.34940264823259226
sub025,50nd,health_weight_30s,0.0,1.0,0.7497984887642488
sub026,100,commercial_aribnb_30s,1.0,1.0,0.614684008161731
sub026,50wd,commercial_att_30s,0.0,1.0,0.15795692442154435
sub026,100,commercial_carscom_30s,0.0,0.0,0.7888949945125351
sub026,100,commercial_cookies_30s,0.0,1.0,0.8878872172750538
sub026,100,commercial_dominos_30s,1.0,1.0,0.7814778681306399
sub026,100,commercial_doritos_30s,0.0,1.0,0.8399664352470508
sub026,100,commercial_expedia_30s,0.0,1.0,0.22293264861470116
sub026,50nd,commercial_google_pixel_30s,0.0,1.0,0.1304928112151872
sub026,50nd,commercial_hr_block_30s,0.0,1.0,0.741088410145914
sub026,50nd,commercial_jersey_mikes_30s,1.0,1.0,0.6653024173374947
sub026,50nd,commercial_lego_30s,1.0,1.0,0.7911249716634635
sub026,50nd,commercial_meta_quest_2_30s,1.0,1.0,0.7958141802957444
sub026,50nd,commercial_milk_30s,1.0,1.0,0.42935355125656893
sub026,50wd,commercial_progressive_30s,1.0,1.0,0.5524435216087191
sub026,50wd,commercial_publix_30s,0.0,1.0,0.6429015445576689
sub026,50wd,commercial_puma_30s,0.0,1.0,-0.3736006714708416
sub026,50wd,commercial_starbucks_30s,0.0,0.0,0.5179603640231333
sub026,50wd,commercial_under_armour_30s,1.0,1.0,-0.10625785335884377
sub026,50wd,health_alcohol_30s,0.0,1.0,0.11643337268528586
sub026,100,health_alzheimers_30s,1.0,1.0,0.5124921849093844
sub026,100,health_covid_vaccine_30s,0.0,1.0,0.38380599429049483
sub026,100,health_diet_30s,1.0,1.0,0.6373007631848067
sub026,100,health_drunk_driving_30s,1.0,1.0,0.7848816365509672
sub026,50nd,health_fitness_30s,0.0,1.0,-0.18647457557227373
sub026,50nd,health_kidney_30s,0.0,1.0,0.5833651175239585
sub026,50nd,health_mantherapy_30s,0.0,1.0,0.7152440790477407
sub026,50nd,health_prediabetes_30s,0.0,1.0,0.5640760900867985
sub026,50wd,health_stroke_30s,0.0,1.0,0.3967935899633436
sub026,50wd,health_vaping_30s,1.0,0.0,0.33062458882254325
sub026,50wd,health_weight_30s,1.0,1.0,0.15122046049924073
sub027,50wd,commercial_aribnb_30s,0.0,0.0,0.1809819567782097
sub027,50nd,commercial_att_30s,1.0,1.0,0.6840063371735388
sub027,50wd,commercial_carscom_30s,1.0,1.0,0.7215319764974125
sub027,50wd,commercial_cookies_30s,0.0,1.0,0.3377792529746259
sub027,50wd,commercial_dominos_30s,0.0,1.0,0.30563441117480944
sub027,50wd,commercial_doritos_30s,0.0,1.0,0.5013190113619777
sub027,50wd,commercial_expedia_30s,0.0,1.0,0.21716591677123476
sub027,100,commercial_google_pixel_30s,0.0,1.0,0.6437073690037611
sub027,100,commercial_hr_block_30s,1.0,1.0,0.862376617370815
sub027,100,commercial_jersey_mikes_30s,0.0,1.0,0.6337485462440563
sub027,100,commercial_lego_30s,0.0,1.0,0.7347789618797499
sub027,100,commercial_meta_quest_2_30s,0.0,1.0,0.8518254875875944
sub027,100,commercial_milk_30s,0.0,1.0,0.5211324221387934
sub027,50nd,commercial_progressive_30s,0.0,1.0,0.8367692974512461
sub027,50nd,commercial_publix_30s,0.0,1.0,0.4832865917585281
sub027,50nd,commercial_puma_30s,0.0,1.0,0.6039689560023618
sub027,50nd,commercial_starbucks_30s,0.0,1.0,0.5762681318399892
